entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.01,0.95,0.1,0.1,0.75,0.25,8.37,-19.16,True
1.01,0.01,0.95,0.1,0.1,1.0,0.0,8.33,-16.55,True
1.01,0.01,0.95,0.1,0.2,0.0,1.0,8.47,-24.44,True
1.01,0.01,0.95,0.1,0.2,0.25,0.75,8.5,-22.42,True
1.01,0.01,0.95,0.1,0.2,0.5,0.5,8.5,-20.28,True
1.01,0.01,0.95,0.1,0.2,0.75,0.25,8.49,-18.03,True
1.01,0.01,0.95,0.1,0.2,1.0,0.0,8.45,-15.67,True
1.01,0.01,0.95,0.1,0.3,0.0,1.0,8.64,-22.6,True
1.01,0.01,0.95,0.1,0.3,0.25,0.75,8.66,-20.8,True
1.01,0.01,0.95,0.1,0.3,0.5,0.5,8.66,-19.76,True
1.01,0.01,0.95,0.1,0.3,0.75,0.25,8.64,-18.71,True
1.01,0.01,0.95,0.1,0.3,1.0,0.0,8.6,-17.67,True
1.01,0.01,0.95,0.2,0.0,0.0,1.0,8.32,-29.77,True
1.01,0.01,0.95,0.2,0.0,0.25,0.75,8.43,-27.61,True
1.01,0.01,0.95,0.2,0.0,0.5,0.5,8.5,-25.39,True
1.01,0.01,0.95,0.2,0.0,0.75,0.25,8.55,-23.11,True
1.01,0.01,0.95,0.2,0.0,1.0,0.0,8.56,-20.76,True
1.01,0.01,0.95,0.2,0.1,0.0,1.0,8.07,-28.63,True
1.01,0.01,0.95,0.2,0.1,0.25,0.75,8.21,-26.54,True
1.01,0.01,0.95,0.2,0.1,0.5,0.5,8.33,-24.39,True
1.01,0.01,0.95,0.2,0.1,0.75,0.25,8.41,-22.18,True
1.01,0.01,0.95,0.2,0.1,1.0,0.0,8.46,-19.92,True
1.01,0.01,0.95,0.2,0.2,0.0,1.0,7.74,-28.31,True
