entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.99,0.2,0.1,0.25,0.75,16.47,-29.58,True
1.01,0.005,0.99,0.2,0.1,0.5,0.5,15.36,-27.48,True
1.01,0.005,0.99,0.2,0.1,0.75,0.25,14.22,-25.06,True
1.01,0.005,0.99,0.2,0.1,1.0,0.0,13.02,-22.23,True
1.01,0.005,0.99,0.2,0.2,0.0,1.0,17.23,-31.32,True
1.01,0.005,0.99,0.2,0.2,0.25,0.75,16.2,-29.48,True
1.01,0.005,0.99,0.2,0.2,0.5,0.5,15.15,-27.4,True
1.01,0.005,0.99,0.2,0.2,0.75,0.25,14.06,-25.04,True
1.01,0.005,0.99,0.2,0.2,1.0,0.0,12.95,-22.33,True
1.01,0.005,0.99,0.2,0.3,0.0,1.0,16.91,-31.2,True
1.01,0.005,0.99,0.2,0.3,0.25,0.75,15.93,-29.37,True
1.01,0.005,0.99,0.2,0.3,0.5,0.5,14.93,-27.32,True
1.01,0.005,0.99,0.2,0.3,0.75,0.25,13.91,-25.02,True
1.01,0.005,0.99,0.2,0.3,1.0,0.0,12.89,-22.43,True
1.01,0.005,0.99,0.3,0.0,0.0,1.0,18.42,-34.52,True
1.01,0.005,0.99,0.3,0.0,0.25,0.75,17.28,-32.48,True
1.01,0.005,0.99,0.3,0.0,0.5,0.5,16.09,-30.17,True
1.01,0.005,0.99,0.3,0.0,0.75,0.25,14.84,-27.51,True
1.01,0.005,0.99,0.3,0.0,1.0,0.0,13.52,-24.39,True
1.01,0.005,0.99,0.3,0.1,0.0,1.0,18.16,-34.45,True
1.01,0.005,0.99,0.3,0.1,0.25,0.75,17.05,-32.41,True
1.01,0.005,0.99,0.3,0.1,0.5,0.5,15.9,-30.12,True
1.01,0.005,0.99,0.3,0.1,0.75,0.25,14.7,-27.51,True
1.01,0.005,0.99,0.3,0.1,1.0,0.0,13.46,-24.49,True
1.01,0.005,0.99,0.3,0.2,0.0,1.0,17.82,-34.37,True
1.01,0.005,0.99,0.3,0.2,0.25,0.75,16.75,-32.34,True
1.01,0.005,0.99,0.3,0.2,0.5,0.5,15.64,-30.06,True
1.01,0.005,0.99,0.3,0.2,0.75,0.25,14.49,-27.5,True
1.01,0.005,0.99,0.3,0.2,1.0,0.0,13.32,-24.57,True
1.01,0.005,0.99,0.3,0.3,0.0,1.0,17.43,-34.27,True
1.01,0.005,0.99,0.3,0.3,0.25,0.75,16.4,-32.25,True
1.01,0.005,0.99,0.3,0.3,0.5,0.5,15.33,-29.95,True
1.01,0.005,0.99,0.3,0.3,0.75,0.25,14.26,-27.33,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,13.18,-24.43,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,18.75,-36.49,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,17.59,-34.32,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,16.38,-31.88,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,15.11,-29.1,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,13.77,-25.87,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,18.42,-36.32,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,17.29,-34.13,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,16.12,-31.69,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,14.9,-28.93,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,13.64,-25.76,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,18.08,-36.12,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,16.98,-33.92,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,15.86,-31.47,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,14.69,-28.73,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,13.5,-25.64,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,17.64,-35.87,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,16.58,-33.65,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,15.5,-31.2,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,14.4,-28.49,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,13.3,-25.51,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,14.18,-26.25,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,13.34,-24.7,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,12.45,-22.92,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,11.51,-20.81,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,10.51,-18.28,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,14.3,-26.11,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,13.49,-24.59,True
1.01,0.005,1.0,0.1,0.1,0.5,0.5,12.64,-22.85,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,11.76,-20.84,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,10.85,-18.49,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,14.35,-25.96,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,13.58,-24.47,True
1.01,0.005,1.0,0.1,0.2,0.5,0.5,12.79,-22.79,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,11.98,-20.88,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,11.14,-18.7,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,14.41,-25.81,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,13.69,-24.34,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,12.93,-22.72,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,12.17,-20.91,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,11.4,-18.91,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,16.64,-29.07,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,15.63,-27.35,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,14.56,-25.38,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,13.43,-23.09,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,12.23,-20.36,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,16.42,-28.98,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,15.44,-27.28,True
1.01,0.005,1.0,0.2,0.1,0.5,0.5,14.42,-25.35,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,13.35,-23.13,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,12.24,-20.55,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,16.15,-28.89,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,15.22,-27.2,True
