entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,max_dd,passed,calmar
1.01,-0.01,0.94,0.3,0.2,0.5,0.5,9.4837,-44.5471,-67.0735,False,0.1414
1.01,-0.01,0.94,0.3,0.2,0.75,0.25,9.4941,-41.4459,-62.9251,False,0.1509
1.01,-0.01,0.94,0.3,0.2,1.0,0.0,9.4212,-38.1029,-58.2492,True,0.1617
1.01,-0.01,0.94,0.3,0.3,0.0,1.0,9.266,-50.3564,-70.2516,False,0.1319
1.01,-0.01,0.94,0.3,0.3,0.25,0.75,9.4173,-47.7141,-67.1843,False,0.1402
1.01,-0.01,0.94,0.3,0.3,0.5,0.5,9.5026,-44.9087,-63.741,False,0.1491
1.01,-0.01,0.94,0.3,0.3,0.75,0.25,9.5212,-41.9218,-59.8795,False,0.159
1.01,-0.01,0.94,0.3,0.3,1.0,0.0,9.4683,-38.7365,-55.5738,True,0.1704
1.01,-0.01,0.94,0.4,0.0,0.0,1.0,8.5883,-57.8216,-80.877,False,0.1062
1.01,-0.01,0.94,0.4,0.0,0.25,0.75,8.8471,-54.6838,-76.9232,False,0.115
1.01,-0.01,0.94,0.4,0.0,0.5,0.5,9.0032,-51.2923,-72.8706,False,0.1236
1.01,-0.01,0.94,0.4,0.0,0.75,0.25,9.0539,-47.5998,-68.2524,False,0.1327
1.01,-0.01,0.94,0.4,0.0,1.0,0.0,8.9954,-43.5441,-63.0916,False,0.1426
1.01,-0.01,0.94,0.4,0.1,0.0,1.0,8.6479,-58.0827,-77.2925,False,0.1119
1.01,-0.01,0.94,0.4,0.1,0.25,0.75,8.8845,-54.9877,-73.8768,False,0.1203
1.01,-0.01,0.94,0.4,0.1,0.5,0.5,9.0342,-51.6619,-70.4448,False,0.1282
1.01,-0.01,0.94,0.4,0.1,0.75,0.25,9.0907,-48.0682,-66.4302,False,0.1368
1.01,-0.01,0.94,0.4,0.1,1.0,0.0,9.0508,-44.1606,-61.6898,False,0.1467
1.01,-0.01,0.94,0.4,0.2,0.0,1.0,8.6958,-57.9941,-74.9278,False,0.1161
1.01,-0.01,0.94,0.4,0.2,0.25,0.75,8.9162,-55.0256,-72.0741,False,0.1237
1.01,-0.01,0.94,0.4,0.2,0.5,0.5,9.0577,-51.8103,-68.7488,False,0.1318
1.01,-0.01,0.94,0.4,0.2,0.75,0.25,9.1175,-48.3244,-64.8678,False,0.1406
1.01,-0.01,0.94,0.4,0.2,1.0,0.0,9.0931,-44.5403,-60.3205,False,0.1507
1.01,-0.01,0.94,0.4,0.3,0.0,1.0,8.849,-55.849,-72.2022,False,0.1226
1.01,-0.01,0.94,0.4,0.3,0.25,0.75,9.046,-52.9836,-69.4194,False,0.1303
1.01,-0.01,0.94,0.4,0.3,0.5,0.5,9.1816,-49.8131,-66.1318,False,0.1388
1.01,-0.01,0.94,0.4,0.3,0.75,0.25,9.2513,-46.3314,-62.2717,False,0.1486
1.01,-0.01,0.94,0.4,0.3,1.0,0.0,9.2521,-42.5334,-57.7578,False,0.1602
1.01,-0.01,0.94,0.5,0.0,0.0,1.0,7.9486,-65.3126,-81.6889,False,0.0973
1.01,-0.01,0.94,0.5,0.0,0.25,0.75,8.2833,-61.9284,-78.7094,False,0.1052
1.01,-0.01,0.94,0.5,0.0,0.5,0.5,8.5105,-58.2645,-75.2418,False,0.1131
1.01,-0.01,0.94,0.5,0.0,0.75,0.25,8.6283,-54.2731,-71.1643,False,0.1212
1.01,-0.01,0.94,0.5,0.0,1.0,0.0,8.6335,-49.8912,-66.3039,False,0.1302
1.01,-0.01,0.94,0.5,0.1,0.0,1.0,8.2742,-62.345,-78.7573,False,0.1051
1.01,-0.01,0.94,0.5,0.1,0.25,0.75,8.5575,-59.1159,-75.8227,False,0.1129
1.01,-0.01,0.94,0.5,0.1,0.5,0.5,8.7509,-55.5912,-72.3856,False,0.1209
1.01,-0.01,0.94,0.5,0.1,0.75,0.25,8.8511,-51.7369,-68.3402,False,0.1295
1.01,-0.01,0.94,0.5,0.1,1.0,0.0,8.8546,-47.5094,-63.5419,False,0.1394
1.01,-0.01,0.94,0.5,0.2,0.0,1.0,8.5756,-59.209,-75.6752,False,0.1133
1.01,-0.01,0.94,0.5,0.2,0.25,0.75,8.8138,-56.1465,-72.8012,False,0.1211
1.01,-0.01,0.94,0.5,0.2,0.5,0.5,8.9774,-52.7808,-69.4195,False,0.1293
1.01,-0.01,0.94,0.5,0.2,0.75,0.25,9.0622,-49.0923,-65.4431,False,0.1385
1.01,-0.01,0.94,0.5,0.2,1.0,0.0,9.0648,-45.0576,-60.7592,False,0.1492
1.01,-0.01,0.94,0.5,0.3,0.0,1.0,8.8603,-55.905,-72.3515,False,0.1225
1.01,-0.01,0.94,0.5,0.3,0.25,0.75,9.0573,-53.0207,-69.5508,False,0.1302
1.01,-0.01,0.94,0.5,0.3,0.5,0.5,9.1938,-49.8354,-66.2489,False,0.1388
1.01,-0.01,0.94,0.5,0.3,0.75,0.25,9.2645,-46.3441,-62.38,False,0.1485
1.01,-0.01,0.94,0.5,0.3,1.0,0.0,9.2663,-42.543,-57.8658,False,0.1601
1.01,-0.01,0.94,0.6,0.0,0.0,1.0,7.9627,-65.2736,-81.7252,False,0.0974
1.01,-0.01,0.94,0.6,0.0,0.25,0.75,8.2978,-61.8852,-78.7446,False,0.1054
1.01,-0.01,0.94,0.6,0.0,0.5,0.5,8.5256,-58.2186,-75.2766,False,0.1133
1.01,-0.01,0.94,0.6,0.0,0.75,0.25,8.6443,-54.2269,-71.2012,False,0.1214
1.01,-0.01,0.94,0.6,0.0,1.0,0.0,8.6508,-49.8494,-66.3489,False,0.1304
1.01,-0.01,0.94,0.6,0.1,0.0,1.0,8.2837,-62.3178,-78.8048,False,0.1051
1.01,-0.01,0.94,0.6,0.1,0.25,0.75,8.5681,-59.0826,-75.8653,False,0.1129
1.01,-0.01,0.94,0.6,0.1,0.5,0.5,8.7627,-55.5538,-72.4248,False,0.121
1.01,-0.01,0.94,0.6,0.1,0.75,0.25,8.8644,-51.6985,-68.3795,False,0.1296
1.01,-0.01,0.94,0.6,0.1,1.0,0.0,8.8697,-47.4753,-63.5881,False,0.1395
1.01,-0.01,0.94,0.6,0.2,0.0,1.0,8.5846,-59.2154,-75.764,False,0.1133
1.01,-0.01,0.94,0.6,0.2,0.25,0.75,8.8241,-56.1421,-72.8804,False,0.1211
1.01,-0.01,0.94,0.6,0.2,0.5,0.5,8.9888,-52.7685,-69.4916,False,0.1294
1.01,-0.01,0.94,0.6,0.2,0.75,0.25,9.075,-49.0761,-65.5123,False,0.1385
1.01,-0.01,0.94,0.6,0.2,1.0,0.0,9.0791,-45.0432,-60.8333,False,0.1492
1.01,-0.01,0.94,0.6,0.3,0.0,1.0,8.8825,-55.9115,-72.4386,False,0.1226
1.01,-0.01,0.94,0.6,0.3,0.25,0.75,9.0772,-53.0304,-69.6529,False,0.1303
1.01,-0.01,0.94,0.6,0.3,0.5,0.5,9.211,-49.8404,-66.3469,False,0.1388
1.01,-0.01,0.94,0.6,0.3,0.75,0.25,9.2819,-46.3493,-62.4796,False,0.1486
1.01,-0.01,0.94,0.6,0.3,1.0,0.0,9.2846,-42.5508,-57.9715,False,0.1602
1.01,-0.01,0.94,0.7,0.0,0.0,1.0,7.971,-65.2218,-81.7561,False,0.0975
1.01,-0.01,0.94,0.7,0.0,0.25,0.75,8.3074,-61.8298,-78.7742,False,0.1055
1.01,-0.01,0.94,0.7,0.0,0.5,0.5,8.5368,-58.1612,-75.3059,False,0.1134
1.01,-0.01,0.94,0.7,0.0,0.75,0.25,8.6574,-54.1702,-71.2327,False,0.1215
1.01,-0.01,0.94,0.7,0.0,1.0,0.0,8.6661,-49.7981,-66.3888,False,0.1305
1.01,-0.01,0.94,0.7,0.1,0.0,1.0,8.2914,-62.2894,-78.851,False,0.1052
1.01,-0.01,0.94,0.7,0.1,0.25,0.75,8.5772,-59.0481,-75.9067,False,0.113
1.01,-0.01,0.94,0.7,0.1,0.5,0.5,8.7735,-55.5154,-72.4631,False,0.1211
1.01,-0.01,0.94,0.7,0.1,0.75,0.25,8.8769,-51.6595,-68.418,False,0.1297
1.01,-0.01,0.94,0.7,0.1,1.0,0.0,8.8842,-47.4407,-63.6339,False,0.1396
1.01,-0.01,0.94,0.7,0.2,0.0,1.0,8.6027,-59.2056,-75.8366,False,0.1134
1.01,-0.01,0.94,0.7,0.2,0.25,0.75,8.8384,-56.1268,-72.9483,False,0.1212
1.01,-0.01,0.94,0.7,0.2,0.5,0.5,9.0033,-52.752,-69.5591,False,0.1294
1.01,-0.01,0.94,0.7,0.2,0.75,0.25,9.0892,-49.0585,-65.58,False,0.1386
1.01,-0.01,0.94,0.7,0.2,1.0,0.0,9.0933,-45.0278,-60.9062,False,0.1493
1.01,-0.01,0.94,0.7,0.3,0.0,1.0,8.8685,-55.8298,-72.3707,False,0.1225
1.01,-0.01,0.94,0.7,0.3,0.25,0.75,9.0696,-52.958,-69.5945,False,0.1303
1.01,-0.01,0.94,0.7,0.3,0.5,0.5,9.211,-49.7851,-66.3137,False,0.1389
1.01,-0.01,0.94,0.7,0.3,0.75,0.25,9.2877,-46.3093,-62.4672,False,0.1487
1.01,-0.01,0.94,0.7,0.3,1.0,0.0,9.2958,-42.5305,-57.9831,False,0.1603
1.01,-0.01,0.94,0.8,0.0,0.0,1.0,7.9776,-65.17,-81.7872,False,0.0975
1.01,-0.01,0.94,0.8,0.0,0.25,0.75,8.3156,-61.7744,-78.804,False,0.1055
1.01,-0.01,0.94,0.8,0.0,0.5,0.5,8.5469,-58.1037,-75.3351,False,0.1135
1.01,-0.01,0.94,0.8,0.0,0.75,0.25,8.6696,-54.1135,-71.2642,False,0.1217
1.01,-0.01,0.94,0.8,0.0,1.0,0.0,8.6808,-49.7468,-66.4287,False,0.1307
1.01,-0.01,0.94,0.8,0.1,0.0,1.0,8.2994,-62.2596,-78.896,False,0.1052
1.01,-0.01,0.94,0.8,0.1,0.25,0.75,8.585,-59.0126,-75.9471,False,0.113
1.01,-0.01,0.94,0.8,0.1,0.5,0.5,8.7831,-55.4762,-72.5005,False,0.1211
1.01,-0.01,0.94,0.8,0.1,0.75,0.25,8.8885,-51.6199,-68.4559,False,0.1298
1.01,-0.01,0.94,0.8,0.1,1.0,0.0,8.898,-47.4057,-63.6793,False,0.1397
1.01,-0.01,0.94,0.8,0.2,0.0,1.0,8.5933,-59.1472,-75.7974,False,0.1134
1.01,-0.01,0.94,0.8,0.2,0.25,0.75,8.836,-56.0739,-72.9236,False,0.1212
1.01,-0.01,0.94,0.8,0.2,0.5,0.5,9.0058,-52.703,-69.5442,False,0.1295
1.01,-0.01,0.94,0.8,0.2,0.75,0.25,9.0978,-49.0189,-65.5783,False,0.1387
1.01,-0.01,0.94,0.8,0.2,1.0,0.0,9.1084,-45.0034,-60.9233,False,0.1495
1.01,-0.01,0.94,0.8,0.3,0.0,1.0,8.8536,-55.7952,-72.3323,False,0.1224
1.01,-0.01,0.94,0.8,0.3,0.25,0.75,9.0567,-52.9317,-69.5638,False,0.1302
1.01,-0.01,0.94,0.8,0.3,0.5,0.5,9.2001,-49.7658,-66.2899,False,0.1388
1.01,-0.01,0.94,0.8,0.3,0.75,0.25,9.279,-46.296,-62.4498,False,0.1486
1.01,-0.01,0.94,0.8,0.3,1.0,0.0,9.2894,-42.5222,-57.9715,False,0.1602
1.01,-0.01,0.94,0.9,0.0,0.0,1.0,7.9826,-65.1182,-81.8184,False,0.0976
1.01,-0.01,0.94,0.9,0.0,0.25,0.75,8.3224,-61.719,-78.8337,False,0.1056
1.01,-0.01,0.94,0.9,0.0,0.5,0.5,8.5558,-58.0461,-75.3644,False,0.1135
1.01,-0.01,0.94,0.9,0.0,0.75,0.25,8.681,-54.0567,-71.2957,False,0.1218
1.01,-0.01,0.94,0.9,0.0,1.0,0.0,8.6948,-49.6955,-66.4688,False,0.1308
1.01,-0.01,0.94,0.9,0.1,0.0,1.0,8.2999,-62.2161,-78.8936,False,0.1052
1.01,-0.01,0.94,0.9,0.1,0.25,0.75,8.5893,-58.9672,-75.9486,False,0.1131
1.01,-0.01,0.94,0.9,0.1,0.5,0.5,8.7903,-55.4308,-72.5057,False,0.1212
1.01,-0.01,0.94,0.9,0.1,0.75,0.25,8.8993,-51.5778,-68.4668,False,0.13
1.01,-0.01,0.94,0.9,0.1,1.0,0.0,8.9127,-47.3721,-63.7013,False,0.1399
1.01,-0.01,0.94,0.9,0.2,0.0,1.0,8.5813,-59.1321,-75.7804,False,0.1132
1.01,-0.01,0.94,0.9,0.2,0.25,0.75,8.8257,-56.0626,-72.9101,False,0.121
1.01,-0.01,0.94,0.9,0.2,0.5,0.5,8.9971,-52.6949,-69.5338,False,0.1294
1.01,-0.01,0.94,0.9,0.2,0.75,0.25,9.0909,-49.0135,-65.5708,False,0.1386
1.01,-0.01,0.94,0.9,0.2,1.0,0.0,9.1033,-45.0001,-60.9182,False,0.1494
1.01,-0.01,0.94,0.9,0.3,0.0,1.0,8.8536,-55.7952,-72.3323,False,0.1224
1.01,-0.01,0.94,0.9,0.3,0.25,0.75,9.0567,-52.9317,-69.5638,False,0.1302
1.01,-0.01,0.94,0.9,0.3,0.5,0.5,9.2001,-49.7658,-66.2899,False,0.1388
1.01,-0.01,0.94,0.9,0.3,0.75,0.25,9.279,-46.296,-62.4498,False,0.1486
1.01,-0.01,0.94,0.9,0.3,1.0,0.0,9.2894,-42.5222,-57.9715,False,0.1602
1.01,-0.01,0.94,1.0,0.0,0.0,1.0,7.9858,-65.0665,-81.8497,False,0.0976
1.01,-0.01,0.94,1.0,0.0,0.25,0.75,8.3278,-61.6634,-78.8635,False,0.1056
1.01,-0.01,0.94,1.0,0.0,0.5,0.5,8.5636,-57.9885,-75.3936,False,0.1136
1.01,-0.01,0.94,1.0,0.0,0.75,0.25,8.6915,-53.9998,-71.3273,False,0.1219
1.01,-0.01,0.94,1.0,0.0,1.0,0.0,8.7082,-49.6443,-66.509,False,0.1309
1.01,-0.01,0.94,1.0,0.1,0.0,1.0,8.2927,-62.213,-78.8898,False,0.1051
1.01,-0.01,0.94,1.0,0.1,0.25,0.75,8.5831,-58.9651,-75.9456,False,0.113
1.01,-0.01,0.94,1.0,0.1,0.5,0.5,8.7852,-55.4295,-72.5035,False,0.1212
1.01,-0.01,0.94,1.0,0.1,0.75,0.25,8.8953,-51.5772,-68.4653,False,0.1299
1.01,-0.01,0.94,1.0,0.1,1.0,0.0,8.9098,-47.3719,-63.7004,False,0.1399
1.01,-0.01,0.94,1.0,0.2,0.0,1.0,8.5813,-59.1321,-75.7804,False,0.1132
1.01,-0.01,0.94,1.0,0.2,0.25,0.75,8.8257,-56.0626,-72.9101,False,0.121
1.01,-0.01,0.94,1.0,0.2,0.5,0.5,8.9971,-52.6949,-69.5338,False,0.1294
1.01,-0.01,0.94,1.0,0.2,0.75,0.25,9.0909,-49.0135,-65.5708,False,0.1386
1.01,-0.01,0.94,1.0,0.2,1.0,0.0,9.1033,-45.0001,-60.9182,False,0.1494
1.01,-0.01,0.94,1.0,0.3,0.0,1.0,8.8536,-55.7952,-72.3323,False,0.1224
1.01,-0.01,0.94,1.0,0.3,0.25,0.75,9.0567,-52.9317,-69.5638,False,0.1302
1.01,-0.01,0.94,1.0,0.3,0.5,0.5,9.2001,-49.7658,-66.2899,False,0.1388
1.01,-0.01,0.94,1.0,0.3,0.75,0.25,9.279,-46.296,-62.4498,False,0.1486
1.01,-0.01,0.94,1.0,0.3,1.0,0.0,9.2894,-42.5222,-57.9715,False,0.1602
1.01,-0.01,0.95,0.1,0.0,0.0,1.0,8.6453,-35.2095,-71.5735,True,0.1208
1.01,-0.01,0.95,0.1,0.0,0.25,0.75,8.757,-32.5987,-68.0695,True,0.1286
1.01,-0.01,0.95,0.1,0.0,0.5,0.5,8.7903,-29.9289,-64.1644,True,0.137
1.01,-0.01,0.95,0.1,0.0,0.75,0.25,8.741,-27.1974,-59.68,True,0.1465
1.01,-0.01,0.95,0.1,0.0,1.0,0.0,8.6038,-24.4014,-54.412,True,0.1581
1.01,-0.01,0.95,0.1,0.1,0.0,1.0,8.8634,-32.2228,-69.0458,True,0.1284
1.01,-0.01,0.95,0.1,0.1,0.25,0.75,8.9624,-29.762,-65.5612,True,0.1367
1.01,-0.01,0.95,0.1,0.1,0.5,0.5,8.9951,-27.2542,-61.7074,True,0.1458
1.01,-0.01,0.95,0.1,0.1,0.75,0.25,8.957,-24.6989,-57.5319,True,0.1557
1.01,-0.01,0.95,0.1,0.1,1.0,0.0,8.8432,-22.0955,-53.1903,True,0.1663
1.01,-0.01,0.95,0.1,0.2,0.0,1.0,9.0874,-30.6002,-67.2467,True,0.1351
1.01,-0.01,0.95,0.1,0.2,0.25,0.75,9.1751,-28.6322,-63.9148,True,0.1436
1.01,-0.01,0.95,0.1,0.2,0.5,0.5,9.2057,-26.6578,-60.2535,True,0.1528
1.01,-0.01,0.95,0.1,0.2,0.75,0.25,9.1758,-24.6805,-56.4993,True,0.1624
1.01,-0.01,0.95,0.1,0.2,1.0,0.0,9.0809,-22.7042,-52.4985,True,0.173
1.01,-0.01,0.95,0.1,0.3,0.0,1.0,9.3498,-31.6148,-64.9595,True,0.1439
1.01,-0.01,0.95,0.1,0.3,0.25,0.75,9.4222,-29.8661,-61.8147,True,0.1524
1.01,-0.01,0.95,0.1,0.3,0.5,0.5,9.4409,-28.1152,-58.5323,True,0.1613
1.01,-0.01,0.95,0.1,0.3,0.75,0.25,9.41,-26.3666,-55.1547,True,0.1706
1.01,-0.01,0.95,0.1,0.3,1.0,0.0,9.3238,-24.6248,-51.5317,True,0.1809
1.01,-0.01,0.95,0.2,0.0,0.0,1.0,8.5832,-33.1797,-74.1737,True,0.1157
1.01,-0.01,0.95,0.2,0.0,0.25,0.75,8.7416,-30.6737,-70.6282,True,0.1238
1.01,-0.01,0.95,0.2,0.0,0.5,0.5,8.8141,-28.1106,-66.6358,True,0.1323
1.01,-0.01,0.95,0.2,0.0,0.75,0.25,8.7957,-25.4876,-62.1356,True,0.1416
1.01,-0.01,0.95,0.2,0.0,1.0,0.0,8.6805,-22.8022,-57.056,True,0.1521
1.01,-0.01,0.95,0.2,0.1,0.0,1.0,8.9066,-33.5311,-72.2373,True,0.1233
1.01,-0.01,0.95,0.2,0.1,0.25,0.75,9.0291,-31.0692,-68.8017,True,0.1312
1.01,-0.01,0.95,0.2,0.1,0.5,0.5,9.0795,-28.5873,-64.9586,True,0.1398
1.01,-0.01,0.95,0.2,0.1,0.75,0.25,9.0528,-26.0876,-60.6591,True,0.1492
1.01,-0.01,0.95,0.2,0.1,1.0,0.0,8.9436,-23.5725,-55.8474,True,0.1601
1.01,-0.01,0.95,0.2,0.2,0.0,1.0,9.0715,-34.3465,-70.1119,True,0.1294
1.01,-0.01,0.95,0.2,0.2,0.25,0.75,9.1896,-32.1242,-66.8113,True,0.1375
1.01,-0.01,0.95,0.2,0.2,0.5,0.5,9.2429,-29.8835,-63.1445,True,0.1464
1.01,-0.01,0.95,0.2,0.2,0.75,0.25,9.227,-27.6286,-59.0743,True,0.1562
1.01,-0.01,0.95,0.2,0.2,1.0,0.0,9.1378,-25.3638,-54.5596,True,0.1675
1.01,-0.01,0.95,0.2,0.3,0.0,1.0,9.1885,-34.9225,-67.521,True,0.1361
1.01,-0.01,0.95,0.2,0.3,0.25,0.75,9.3013,-32.9384,-64.355,True,0.1445
1.01,-0.01,0.95,0.2,0.3,0.5,0.5,9.3547,-30.9383,-60.8666,True,0.1537
1.01,-0.01,0.95,0.2,0.3,0.75,0.25,9.3487,-28.9276,-57.0302,True,0.1639
1.01,-0.01,0.95,0.2,0.3,1.0,0.0,9.2781,-26.9121,-52.82,True,0.1757
1.01,-0.01,0.95,0.3,0.0,0.0,1.0,8.4436,-34.8764,-75.5536,True,0.1118
1.01,-0.01,0.95,0.3,0.0,0.25,0.75,8.6328,-32.0247,-72.1314,True,0.1197
1.01,-0.01,0.95,0.3,0.0,0.5,0.5,8.7329,-29.1362,-68.3679,True,0.1277
1.01,-0.01,0.95,0.3,0.0,0.75,0.25,8.7391,-26.2107,-63.9851,True,0.1366
1.01,-0.01,0.95,0.3,0.0,1.0,0.0,8.6451,-23.7128,-58.8052,True,0.147
1.01,-0.01,0.95,0.3,0.1,0.0,1.0,8.5835,-35.568,-73.3367,True,0.117
1.01,-0.01,0.95,0.3,0.1,0.25,0.75,8.7586,-32.9585,-70.1278,True,0.1249
1.01,-0.01,0.95,0.3,0.1,0.5,0.5,8.8554,-30.3168,-66.4283,True,0.1333
1.01,-0.01,0.95,0.3,0.1,0.75,0.25,8.8694,-28.048,-62.1336,True,0.1427
1.01,-0.01,0.95,0.3,0.1,1.0,0.0,8.7953,-25.7908,-57.0997,True,0.154
1.01,-0.01,0.95,0.3,0.2,0.0,1.0,8.6472,-36.6132,-71.1304,True,0.1216
1.01,-0.01,0.95,0.3,0.2,0.25,0.75,8.8133,-34.3854,-68.0216,True,0.1296
1.01,-0.01,0.95,0.3,0.2,0.5,0.5,8.9116,-32.1749,-64.4346,True,0.1383
1.01,-0.01,0.95,0.3,0.2,0.75,0.25,8.9377,-29.9892,-60.2867,True,0.1483
1.01,-0.01,0.95,0.3,0.2,1.0,0.0,8.8877,-27.8385,-55.4705,True,0.1602
1.01,-0.01,0.95,0.3,0.3,0.0,1.0,8.6803,-38.4481,-68.6473,True,0.1264
1.01,-0.01,0.95,0.3,0.3,0.25,0.75,8.8466,-36.2405,-65.6754,True,0.1347
1.01,-0.01,0.95,0.3,0.3,0.5,0.5,8.953,-34.0667,-62.244,True,0.1438
1.01,-0.01,0.95,0.3,0.3,0.75,0.25,8.9955,-31.9353,-58.2943,True,0.1543
1.01,-0.01,0.95,0.3,0.3,1.0,0.0,8.9715,-29.8575,-53.751,True,0.1669
1.01,-0.01,0.95,0.4,0.0,0.0,1.0,7.9078,-42.8525,-78.0586,False,0.1013
1.01,-0.01,0.95,0.4,0.0,0.25,0.75,8.1557,-39.9809,-74.8564,True,0.109
1.01,-0.01,0.95,0.4,0.0,0.5,0.5,8.3123,-37.0491,-71.1489,True,0.1168
1.01,-0.01,0.95,0.4,0.0,0.75,0.25,8.3726,-34.057,-66.8126,True,0.1253
1.01,-0.01,0.95,0.4,0.0,1.0,0.0,8.3308,-31.0048,-61.6709,True,0.1351
1.01,-0.01,0.95,0.4,0.1,0.0,1.0,7.9836,-44.5099,-76.09,False,0.1049
1.01,-0.01,0.95,0.4,0.1,0.25,0.75,8.2201,-41.6785,-72.9524,False,0.1127
1.01,-0.01,0.95,0.4,0.1,0.5,0.5,8.3764,-38.8142,-69.3156,True,0.1208
1.01,-0.01,0.95,0.4,0.1,0.75,0.25,8.4484,-35.9217,-65.075,True,0.1298
1.01,-0.01,0.95,0.4,0.1,1.0,0.0,8.431,-33.0079,-60.0878,True,0.1403
1.01,-0.01,0.95,0.4,0.2,0.0,1.0,8.0298,-45.2659,-73.9382,False,0.1086
1.01,-0.01,0.95,0.4,0.2,0.25,0.75,8.2582,-42.6351,-70.902,False,0.1165
1.01,-0.01,0.95,0.4,0.2,0.5,0.5,8.4171,-39.9345,-67.3759,True,0.1249
1.01,-0.01,0.95,0.4,0.2,0.75,0.25,8.5021,-37.1804,-63.2765,True,0.1344
1.01,-0.01,0.95,0.4,0.2,1.0,0.0,8.5201,-34.2406,-58.3979,True,0.1459
1.01,-0.01,0.95,0.4,0.3,0.0,1.0,8.2867,-42.2072,-70.0209,False,0.1183
1.01,-0.01,0.95,0.4,0.3,0.25,0.75,8.4846,-39.9574,-67.1257,True,0.1264
1.01,-0.01,0.95,0.4,0.3,0.5,0.5,8.6315,-37.5446,-63.7046,True,0.1355
1.01,-0.01,0.95,0.4,0.3,0.75,0.25,8.7216,-35.004,-59.6941,True,0.1461
1.01,-0.01,0.95,0.4,0.3,1.0,0.0,8.7501,-32.3742,-55.0193,True,0.159
1.01,-0.01,0.95,0.5,0.0,0.0,1.0,7.2293,-51.9128,-80.7561,False,0.0895
1.01,-0.01,0.95,0.5,0.0,0.25,0.75,7.5537,-48.5659,-77.6259,False,0.0973
1.01,-0.01,0.95,0.5,0.0,0.5,0.5,7.7828,-45.1247,-73.9813,False,0.1052
1.01,-0.01,0.95,0.5,0.0,0.75,0.25,7.912,-41.5891,-69.6987,False,0.1135
1.01,-0.01,0.95,0.5,0.0,1.0,0.0,7.9357,-37.9593,-64.6028,True,0.1228
1.01,-0.01,0.95,0.5,0.1,0.0,1.0,7.5531,-48.6621,-77.4777,False,0.0975
1.01,-0.01,0.95,0.5,0.1,0.25,0.75,7.8352,-45.676,-74.3812,False,0.1053
1.01,-0.01,0.95,0.5,0.1,0.5,0.5,8.0394,-42.5657,-70.7589,False,0.1136
1.01,-0.01,0.95,0.5,0.1,0.75,0.25,8.16,-39.3452,-66.5038,True,0.1227
1.01,-0.01,0.95,0.5,0.1,1.0,0.0,8.1915,-36.0298,-61.471,True,0.1333
1.01,-0.01,0.95,0.5,0.2,0.0,1.0,7.8523,-45.2764,-73.7908,False,0.1064
1.01,-0.01,0.95,0.5,0.2,0.25,0.75,8.0978,-42.6841,-70.7887,False,0.1144
1.01,-0.01,0.95,0.5,0.2,0.5,0.5,8.2802,-39.9404,-67.2553,True,0.1231
1.01,-0.01,0.95,0.5,0.2,0.75,0.25,8.3937,-37.072,-63.1053,True,0.133
1.01,-0.01,0.95,0.5,0.2,1.0,0.0,8.433,-34.1079,-58.2296,True,0.1448
1.01,-0.01,0.95,0.5,0.3,0.0,1.0,8.1405,-41.7638,-69.6739,False,0.1168
1.01,-0.01,0.95,0.5,0.3,0.25,0.75,8.3482,-39.5998,-66.6819,True,0.1252
1.01,-0.01,0.95,0.5,0.3,0.5,0.5,8.5095,-37.2596,-63.3238,True,0.1344
1.01,-0.01,0.95,0.5,0.3,0.75,0.25,8.6167,-34.7807,-59.3761,True,0.1451
1.01,-0.01,0.95,0.5,0.3,1.0,0.0,8.663,-32.2034,-54.8848,True,0.1578
1.01,-0.01,0.95,0.6,0.0,0.0,1.0,7.0703,-51.8559,-80.7467,False,0.0876
1.01,-0.01,0.95,0.6,0.0,0.25,0.75,7.4116,-48.509,-77.612,False,0.0955
1.01,-0.01,0.95,0.6,0.0,0.5,0.5,7.6578,-45.0684,-73.9631,False,0.1035
1.01,-0.01,0.95,0.6,0.0,0.75,0.25,7.8044,-41.5339,-69.6777,False,0.112
1.01,-0.01,0.95,0.6,0.0,1.0,0.0,7.8457,-37.9056,-64.5834,True,0.1215
1.01,-0.01,0.95,0.6,0.1,0.0,1.0,7.391,-48.4747,-77.3277,False,0.0956
1.01,-0.01,0.95,0.6,0.1,0.25,0.75,7.6903,-45.5153,-74.2411,False,0.1036
1.01,-0.01,0.95,0.6,0.1,0.5,0.5,7.912,-42.4281,-70.6282,False,0.112
1.01,-0.01,0.95,0.6,0.1,0.75,0.25,8.0506,-39.2279,-66.3844,True,0.1213
1.01,-0.01,0.95,0.6,0.1,1.0,0.0,8.1006,-35.9305,-61.3685,True,0.132
1.01,-0.01,0.95,0.6,0.2,0.0,1.0,7.6925,-44.9536,-73.4687,False,0.1047
1.01,-0.01,0.95,0.6,0.2,0.25,0.75,7.9536,-42.4198,-70.5035,False,0.1128
1.01,-0.01,0.95,0.6,0.2,0.5,0.5,8.1534,-39.7254,-67.0044,True,0.1217
1.01,-0.01,0.95,0.6,0.2,0.75,0.25,8.2849,-36.899,-62.8896,True,0.1317
1.01,-0.01,0.95,0.6,0.2,1.0,0.0,8.3427,-33.9709,-58.0548,True,0.1437
1.01,-0.01,0.95,0.6,0.3,0.0,1.0,8.0034,-41.2822,-70.4663,False,0.1136
