entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.0,0.1,0.1,0.5,0.5,7.1,-15.55,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,6.77,-14.51,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,6.42,-13.49,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,8.6,-18.06,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,8.32,-17.17,True
1.01,0.005,1.0,0.1,0.2,0.5,0.5,8.03,-16.32,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,7.73,-15.5,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,7.42,-14.72,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,9.3,-18.35,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,9.05,-17.6,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,8.79,-16.88,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,8.52,-16.21,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,8.23,-15.59,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,9.6,-18.45,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,9.04,-17.04,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,8.45,-15.61,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,7.83,-14.14,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,7.18,-12.63,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,10.01,-18.83,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,9.51,-17.61,True
1.01,0.005,1.0,0.2,0.1,0.5,0.5,8.99,-16.4,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,8.45,-15.2,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,7.9,-14.02,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,10.4,-19.16,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,9.95,-18.09,True
1.01,0.005,1.0,0.2,0.2,0.5,0.5,9.48,-17.05,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,9.01,-16.05,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,8.52,-15.11,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,10.74,-19.45,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,10.32,-18.51,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,9.89,-17.62,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,9.47,-16.78,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,9.04,-16.02,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,10.82,-19.76,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,10.17,-18.26,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,9.49,-16.74,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,8.78,-15.17,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,8.03,-13.58,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,11.1,-20.1,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,10.51,-18.76,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,9.89,-17.43,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,9.25,-16.12,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,8.6,-14.82,True
