entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,0.99,0.3,0.3,0.75,0.25,8.73,-29.99,True
1.01,0.005,0.99,0.3,0.3,1.0,0.0,8.58,-28.43,True
1.01,0.005,0.99,0.4,0.0,0.0,1.0,8.38,-34.05,True
1.01,0.005,0.99,0.4,0.0,0.25,0.75,8.42,-31.43,True
1.01,0.005,0.99,0.4,0.0,0.5,0.5,8.37,-28.7,True
1.01,0.005,0.99,0.4,0.0,0.75,0.25,8.2,-25.85,True
1.01,0.005,0.99,0.4,0.0,1.0,0.0,7.89,-22.88,True
1.01,0.005,0.99,0.4,0.1,0.0,1.0,8.28,-30.79,True
1.01,0.005,0.99,0.4,0.1,0.25,0.75,8.37,-28.97,True
1.01,0.005,0.99,0.4,0.1,0.5,0.5,8.36,-27.1,True
1.01,0.005,0.99,0.4,0.1,0.75,0.25,8.24,-25.15,True
1.01,0.005,0.99,0.4,0.1,1.0,0.0,8.01,-23.13,True
1.01,0.005,0.99,0.4,0.2,0.0,1.0,8.14,-33.19,True
1.01,0.005,0.99,0.4,0.2,0.25,0.75,8.26,-31.57,True
1.01,0.005,0.99,0.4,0.2,0.5,0.5,8.29,-29.88,True
1.01,0.005,0.99,0.4,0.2,0.75,0.25,8.24,-28.12,True
1.01,0.005,0.99,0.4,0.2,1.0,0.0,8.08,-26.3,True
1.01,0.005,0.99,0.4,0.3,0.0,1.0,8.2,-35.33,True
1.01,0.005,0.99,0.4,0.3,0.25,0.75,8.34,-33.89,True
1.01,0.005,0.99,0.4,0.3,0.5,0.5,8.4,-32.39,True
1.01,0.005,0.99,0.4,0.3,0.75,0.25,8.38,-30.83,True
1.01,0.005,0.99,0.4,0.3,1.0,0.0,8.27,-29.21,True
1.01,0.005,1.0,0.1,0.0,0.0,1.0,8.04,-33.35,True
1.01,0.005,1.0,0.1,0.0,0.25,0.75,7.96,-30.75,True
1.01,0.005,1.0,0.1,0.0,0.5,0.5,7.8,-28.09,True
1.01,0.005,1.0,0.1,0.0,0.75,0.25,7.53,-25.38,True
1.01,0.005,1.0,0.1,0.0,1.0,0.0,7.14,-22.6,True
1.01,0.005,1.0,0.1,0.1,0.0,1.0,8.06,-29.63,True
1.01,0.005,1.0,0.1,0.1,0.25,0.75,8.02,-27.37,True
1.01,0.005,1.0,0.1,0.1,0.5,0.5,7.9,-25.03,True
1.01,0.005,1.0,0.1,0.1,0.75,0.25,7.69,-22.63,True
1.01,0.005,1.0,0.1,0.1,1.0,0.0,7.37,-20.16,True
1.01,0.005,1.0,0.1,0.2,0.0,1.0,7.8,-29.08,True
1.01,0.005,1.0,0.1,0.2,0.25,0.75,7.85,-27.6,True
1.01,0.005,1.0,0.1,0.2,0.5,0.5,7.83,-26.09,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,7.72,-24.53,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,7.52,-22.94,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,8.05,-32.04,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,8.08,-30.83,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,8.05,-29.56,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,7.96,-28.23,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,7.79,-26.83,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,6.69,-36.68,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,6.81,-33.89,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,6.82,-31.02,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,6.72,-28.07,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,6.49,-25.04,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,7.67,-30.79,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,7.72,-28.52,True
1.01,0.005,1.0,0.2,0.1,0.5,0.5,7.68,-26.17,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,7.54,-23.73,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,7.29,-21.2,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,8.17,-30.43,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,8.21,-29.0,True
1.01,0.005,1.0,0.2,0.2,0.5,0.5,8.17,-27.51,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,8.05,-25.95,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,7.83,-24.33,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,8.53,-32.68,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,8.56,-31.48,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,8.53,-30.21,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,8.42,-28.88,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,8.24,-27.47,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,7.38,-35.6,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,7.46,-32.83,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,7.44,-29.99,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,7.3,-27.08,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,7.03,-24.09,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,7.77,-29.42,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,7.84,-27.21,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,7.82,-24.92,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,7.69,-23.14,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,7.46,-21.3,True
1.01,0.005,1.0,0.3,0.2,0.0,1.0,8.06,-30.91,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,8.12,-29.47,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,8.11,-27.97,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,8.01,-26.4,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,7.81,-24.76,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,7.97,-33.18,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,8.12,-31.94,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,8.19,-30.63,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,8.18,-29.24,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,8.06,-27.79,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,7.15,-34.14,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,7.27,-31.41,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,7.28,-28.61,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,7.17,-25.75,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,6.92,-22.82,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,7.42,-28.73,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,7.56,-27.05,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,7.58,-25.33,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,7.5,-23.53,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,7.29,-21.67,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,7.41,-31.49,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,7.56,-30.02,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,7.64,-28.48,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,7.62,-26.88,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,7.49,-25.2,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,7.62,-33.8,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,7.78,-32.53,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,7.87,-31.2,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,7.87,-29.8,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,7.79,-28.33,True
1.01,0.01,0.95,0.1,0.0,0.0,1.0,8.24,-36.91,True
1.01,0.01,0.95,0.1,0.0,0.25,0.75,8.3,-34.08,True
1.01,0.01,0.95,0.1,0.0,0.5,0.5,8.27,-31.16,True
1.01,0.01,0.95,0.1,0.0,0.75,0.25,8.13,-28.14,True
