entry_signal,drop_level,exit_signal,buy_pct,alloc_base,alloc_x2,alloc_x3,cagr,worst_ann_ret,passed
1.01,0.005,1.0,0.1,0.2,0.5,0.5,5.42,-22.07,True
1.01,0.005,1.0,0.1,0.2,0.75,0.25,5.49,-19.65,True
1.01,0.005,1.0,0.1,0.2,1.0,0.0,5.54,-17.0,True
1.01,0.005,1.0,0.1,0.3,0.0,1.0,6.24,-24.79,True
1.01,0.005,1.0,0.1,0.3,0.25,0.75,6.32,-22.6,True
1.01,0.005,1.0,0.1,0.3,0.5,0.5,6.39,-20.28,True
1.01,0.005,1.0,0.1,0.3,0.75,0.25,6.44,-17.8,True
1.01,0.005,1.0,0.1,0.3,1.0,0.0,6.48,-15.18,True
1.01,0.005,1.0,0.2,0.0,0.0,1.0,2.33,-36.66,True
1.01,0.005,1.0,0.2,0.0,0.25,0.75,2.64,-34.21,True
1.01,0.005,1.0,0.2,0.0,0.5,0.5,2.9,-31.57,True
1.01,0.005,1.0,0.2,0.0,0.75,0.25,3.1,-28.72,True
1.01,0.005,1.0,0.2,0.0,1.0,0.0,3.24,-25.61,True
1.01,0.005,1.0,0.2,0.1,0.0,1.0,4.18,-34.51,True
1.01,0.005,1.0,0.2,0.1,0.25,0.75,4.36,-32.0,True
1.01,0.005,1.0,0.2,0.1,0.5,0.5,4.51,-29.3,True
1.01,0.005,1.0,0.2,0.1,0.75,0.25,4.63,-26.39,True
1.01,0.005,1.0,0.2,0.1,1.0,0.0,4.71,-23.22,True
1.01,0.005,1.0,0.2,0.2,0.0,1.0,5.43,-32.2,True
1.01,0.005,1.0,0.2,0.2,0.25,0.75,5.55,-29.64,True
1.01,0.005,1.0,0.2,0.2,0.5,0.5,5.66,-26.91,True
1.01,0.005,1.0,0.2,0.2,0.75,0.25,5.75,-23.96,True
1.01,0.005,1.0,0.2,0.2,1.0,0.0,5.8,-20.78,True
1.01,0.005,1.0,0.2,0.3,0.0,1.0,6.39,-29.34,True
1.01,0.005,1.0,0.2,0.3,0.25,0.75,6.49,-26.79,True
1.01,0.005,1.0,0.2,0.3,0.5,0.5,6.57,-24.06,True
1.01,0.005,1.0,0.2,0.3,0.75,0.25,6.64,-21.15,True
1.01,0.005,1.0,0.2,0.3,1.0,0.0,6.7,-18.02,True
1.01,0.005,1.0,0.3,0.0,0.0,1.0,2.43,-37.5,True
1.01,0.005,1.0,0.3,0.0,0.25,0.75,2.77,-34.99,True
1.01,0.005,1.0,0.3,0.0,0.5,0.5,3.06,-32.3,True
1.01,0.005,1.0,0.3,0.0,0.75,0.25,3.28,-29.38,True
1.01,0.005,1.0,0.3,0.0,1.0,0.0,3.44,-26.19,True
1.01,0.005,1.0,0.3,0.1,0.0,1.0,4.27,-35.23,True
1.01,0.005,1.0,0.3,0.1,0.25,0.75,4.48,-32.68,True
1.01,0.005,1.0,0.3,0.1,0.5,0.5,4.66,-29.93,True
1.01,0.005,1.0,0.3,0.1,0.75,0.25,4.8,-26.97,True
1.01,0.005,1.0,0.3,0.1,1.0,0.0,4.9,-23.73,True
1.01,0.005,1.0,0.3,0.2,0.0,1.0,5.62,-32.72,True
1.01,0.005,1.0,0.3,0.2,0.25,0.75,5.76,-30.14,True
1.01,0.005,1.0,0.3,0.2,0.5,0.5,5.88,-27.37,True
1.01,0.005,1.0,0.3,0.2,0.75,0.25,5.97,-24.38,True
1.01,0.005,1.0,0.3,0.2,1.0,0.0,6.03,-21.15,True
1.01,0.005,1.0,0.3,0.3,0.0,1.0,6.66,-30.06,True
1.01,0.005,1.0,0.3,0.3,0.25,0.75,6.76,-27.48,True
1.01,0.005,1.0,0.3,0.3,0.5,0.5,6.84,-24.71,True
1.01,0.005,1.0,0.3,0.3,0.75,0.25,6.9,-21.73,True
1.01,0.005,1.0,0.3,0.3,1.0,0.0,6.94,-18.54,True
1.01,0.005,1.0,0.4,0.0,0.0,1.0,2.88,-37.49,True
1.01,0.005,1.0,0.4,0.0,0.25,0.75,3.21,-34.99,True
1.01,0.005,1.0,0.4,0.0,0.5,0.5,3.48,-32.31,True
1.01,0.005,1.0,0.4,0.0,0.75,0.25,3.68,-29.39,True
1.01,0.005,1.0,0.4,0.0,1.0,0.0,3.81,-26.2,True
1.01,0.005,1.0,0.4,0.1,0.0,1.0,4.68,-35.32,True
1.01,0.005,1.0,0.4,0.1,0.25,0.75,4.88,-32.77,True
1.01,0.005,1.0,0.4,0.1,0.5,0.5,5.04,-30.03,True
1.01,0.005,1.0,0.4,0.1,0.75,0.25,5.17,-27.06,True
1.01,0.005,1.0,0.4,0.1,1.0,0.0,5.24,-23.81,True
1.01,0.005,1.0,0.4,0.2,0.0,1.0,5.95,-33.02,True
1.01,0.005,1.0,0.4,0.2,0.25,0.75,6.09,-30.43,True
1.01,0.005,1.0,0.4,0.2,0.5,0.5,6.2,-27.65,True
1.01,0.005,1.0,0.4,0.2,0.75,0.25,6.28,-24.65,True
1.01,0.005,1.0,0.4,0.2,1.0,0.0,6.33,-21.38,True
1.01,0.005,1.0,0.4,0.3,0.0,1.0,6.89,-30.22,True
1.01,0.005,1.0,0.4,0.3,0.25,0.75,7.0,-27.63,True
1.01,0.005,1.0,0.4,0.3,0.5,0.5,7.08,-24.86,True
1.01,0.005,1.0,0.4,0.3,0.75,0.25,7.13,-21.87,True
1.01,0.005,1.0,0.4,0.3,1.0,0.0,7.16,-18.66,True
1.01,0.005,1.01,0.1,0.0,0.0,1.0,2.66,-27.97,True
1.01,0.005,1.01,0.1,0.0,0.25,0.75,2.82,-25.33,True
1.01,0.005,1.01,0.1,0.0,0.5,0.5,2.94,-22.62,True
1.01,0.005,1.01,0.1,0.0,0.75,0.25,3.01,-19.83,True
1.01,0.005,1.01,0.1,0.0,1.0,0.0,3.04,-16.97,True
1.01,0.005,1.01,0.1,0.1,0.0,1.0,3.98,-24.24,True
1.01,0.005,1.01,0.1,0.1,0.25,0.75,4.12,-21.82,True
1.01,0.005,1.01,0.1,0.1,0.5,0.5,4.23,-19.39,True
1.01,0.005,1.01,0.1,0.1,0.75,0.25,4.31,-17.33,True
1.01,0.005,1.01,0.1,0.1,1.0,0.0,4.35,-15.17,True
1.01,0.005,1.01,0.1,0.2,0.0,1.0,5.04,-21.78,True
1.01,0.005,1.01,0.1,0.2,0.25,0.75,5.15,-19.86,True
1.01,0.005,1.01,0.1,0.2,0.5,0.5,5.23,-17.87,True
1.01,0.005,1.01,0.1,0.2,0.75,0.25,5.3,-15.8,True
